Bill Date,PayInvoice ID,Bill Number,PurchaseOrder,Bill Status,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Vendor Name,Location ID,Location Name,Due Date,Currency Code,Exchange Rate,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Brand,Account,Description,Quantity,Usage unit,Line Item Location ID,Line Item Location Name,Rate,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Customer Name,Tax ID,Tax Name,Tax Percentage,Tax Amount,Tax Type,Item Tax Authority,Is Landed Cost,Item Total,SubTotal,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Entity Discount Percent,Entity Discount Amount,Discount Account,Item Discount Account,Total,Balance,Adjustment,Adjustment Description,Vendor Notes,Terms & Conditions
2026-01-06,5623409000001102460,59708630,59708630,Overdue,false,,,,,Goodwill Industries of Southern NJ & Philadelphia,5623409000000090078,Head Office,2026-01-06,USD,1.00,Factory-renewed Bose VCS-10 Center Channel Speaker - Black,5623409000000144317,[OLD]-01279,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,10.99,USAV1259,59708630,,,,5623409000000335183,TBU (9.83%),9.830000,1.08,ItemAmount,TBU,false,10.99,10.99,entity_level,true,0.00,0.0,0.00,0.000,,,28.77,28.77,16.70,S&H,,
2026-01-06,5623409000001102511,59671568,59671568,Overdue,false,,,,,"Goodwill Industries of SW Florida, Inc.",5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Wave Music System III - Titanium Silver,5623409000000144581,[OLD]-04914,,,,,,Inventory Asset,,1.00,PCS,5623409000000090078,Head Office,123.00,USAV1234,59671568,,,,5623409000000286040,TBU (8.03%),8.030000,9.88,ItemAmount,TBU,false,123.00,123.00,entity_level,true,0.00,0.0,0.00,0.000,,,172.07,172.07,39.19,S&H,,
2026-01-06,5623409000001102511,59671568,59671568,Overdue,false,,,,,"Goodwill Industries of SW Florida, Inc.",5623409000000090078,Head Office,2026-01-06,USD,1.00,"Bose Wave Radio III remote control, Gray",5623409000001075165,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1234,59671568,,,,,,,,,,false,0.00,123.00,entity_level,true,0.00,0.0,0.00,0.000,,,172.07,172.07,39.19,S&H,,
2026-01-06,5623409000001102574,59708639,59708639,Overdue,false,,,,,"Goodwill Industries-Knoxville, Inc.",5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Wave Music System (Graphite Gray) (Discontinued by Manufacturer),5623409000000144678,[OLD]-00784,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,100.00,USAV1233,59708639,,,,5623409000000260161,TBU (7.86%),7.860000,7.86,ItemAmount,TBU,false,100.00,142.00,entity_level,true,0.00,0.0,0.00,0.000,,,169.94,169.94,16.77,S&H,,
2026-01-06,5623409000001102574,59708639,59708639,Overdue,false,,,,,"Goodwill Industries-Knoxville, Inc.",5623409000000090078,Head Office,2026-01-06,USD,1.00,"Bose Wave Multi-CD Changer, Graphite Gray",5623409000000234888,[OLD]-04727,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,42.00,USAV1233,59708639,,,,5623409000000301033,TBU (7.87%),7.870000,3.31,ItemAmount,TBU,false,42.00,142.00,entity_level,true,0.00,0.0,0.00,0.000,,,169.94,169.94,16.77,S&H,,
2026-01-06,5623409000001102574,59708639,59708639,Overdue,false,,,,,"Goodwill Industries-Knoxville, Inc.",5623409000000090078,Head Office,2026-01-06,USD,1.00,Genuine Bose Remote Control AWRCC1 for Bose Wave Music System AWRCC1 AWRCC2,5623409000000226143,[OLD]-00029,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1233,59708639,,,,,,,,,,false,0.00,142.00,entity_level,true,0.00,0.0,0.00,0.000,,,169.94,169.94,16.77,S&H,,
2026-01-06,5623409000001102651,59545595,59545595,Overdue,false,,,,,Goodwill of Greater Grand Rapids,5623409000000090078,Head Office,2026-01-06,USD,1.00,"Bose Companion 2; Multimedia Speaker System, Silver",5623409000000511830,[OLD]-05005-Sv,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,3.99,USAV1232,59545595,,,,5623409000001008670,TBU (14.54%),14.540000,0.58,ItemAmount,TBU,false,3.99,3.99,entity_level,true,0.00,0.0,0.00,0.000,,,22.33,22.33,17.76,S&H,,
2026-01-06,5623409000001102704,59614941,59614941,Overdue,false,,,,,Goodwill of North Georgia,5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Wave Music System (Titanium Silver),5623409000000102488,[OLD]-00004-S,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,130.00,USAV1283,59614941,,,,5623409000000259182,TBU (7.88%),7.880000,10.24,ItemAmount,TBU,false,130.00,130.00,entity_level,true,0.00,0.0,0.00,0.000,,,157.66,157.66,17.42,S&H,,
2026-01-06,5623409000001102757,59708647,59708647,Overdue,false,,,,,Goodwill of Southwestern Pennsylvania,5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Wave Music System (Titanium Silver),5623409000000102488,[OLD]-00004-S,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,100.00,USAV1269,59708647,,,,5623409000000260153,TBU (7.85%),7.850000,7.85,ItemAmount,TBU,false,100.00,162.00,entity_level,true,0.00,0.0,0.00,0.000,,,194.54,194.54,19.82,S&H,,
2026-01-06,5623409000001102757,59708647,59708647,Overdue,false,,,,,Goodwill of Southwestern Pennsylvania,5623409000000090078,Head Office,2026-01-06,USD,1.00,"Bose Wave Music System Multi-CD Changer, Titanium Silver",5623409000000260030,[OLD]-04994,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,62.00,USAV1269,59708647,,,,5623409000000260153,TBU (7.85%),7.850000,4.87,ItemAmount,TBU,false,62.00,162.00,entity_level,true,0.00,0.0,0.00,0.000,,,194.54,194.54,19.82,S&H,,
2026-01-06,5623409000001102822,59708656,59708656,Overdue,false,,,,,Goodwill of Western New York,5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Wave Music System IV - Platinum Silver,5623409000000102730,[OLD]-01385,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,227.00,USAV1261,59708656,,,,5623409000001090751,TBU (7.833%),7.833000,17.78,ItemAmount,TBU,false,227.00,227.00,entity_level,true,0.00,0.0,0.00,0.000,,,263.47,263.47,18.69,S&H,,
2026-01-06,5623409000001102822,59708656,59708656,Overdue,false,,,,,Goodwill of Western New York,5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Wave Music System IV Remote Control - Black,5623409000000245257,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1261,59708656,,,,,,,,,,false,0.00,227.00,entity_level,true,0.00,0.0,0.00,0.000,,,263.47,263.47,18.69,S&H,,
2026-01-06,5623409000001102976,16-14059-39076,16-14059-39076,Overdue,false,,,,,bishopsbagskicksntoys,5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,75.00,USAV1206,16-14059-39076,,,,,,,,,,false,75.00,75.00,entity_level,true,0.00,0.0,0.00,0.000,,,90.00,90.00,15.00,S&H,,
2026-01-06,5623409000001105017,18-14056-59579,18-14056-59579,Overdue,false,,,,,lu_second_hand,5623409000000090078,Head Office,2026-01-06,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,79.00,USAV1236,18-14056-59579,,,,,,,,,,false,79.00,79.00,entity_level,true,0.00,0.0,0.00,0.000,,,79.00,79.00,0.00,S&H,,
2026-01-07,5623409000001111041,08-14071-01546,08-14071-01546,Overdue,false,,,,,nem955,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Radio and CD Player AWRC-1P White,5623409000000102653,[OLD]-00968-W,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,49.65,USAV1219,08-14071-01546,,,,,,,,,,false,49.65,49.65,entity_level,true,0.00,0.0,0.00,0.000,,,67.30,67.30,17.65,S&H,,
2026-01-07,5623409000001111041,08-14071-01546,08-14071-01546,Overdue,false,,,,,nem955,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Radio/Cd Pedestal White - AWACCQ for Bose Wave Radio/CD,5623409000000230054,,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1219,08-14071-01546,,,,,,,,,,false,0.00,49.65,entity_level,true,0.00,0.0,0.00,0.000,,,67.30,67.30,17.65,S&H,,
2026-01-07,5623409000001111122,05-14076-53488,05-14076-53488,Overdue,false,,,,,energyfb25,5623409000000090078,Head Office,2026-01-07,USD,1.00,"Bose 738102-1100 SoundTouch 30 Wireless Speaker, Works with Alexa, Black",5623409000000263015,[OLD]-01370,,,,,,Inventory Asset,WITH REMOTE,1.00,pcs,5623409000000090078,Head Office,400.00,USAV1266,05-14076-53488,,,,,,,,,,false,400.00,400.00,entity_level,true,0.00,0.0,0.00,0.000,,,425.00,425.00,25.00,S&H,,
2026-01-07,5623409000001111177,20-14054-97996,20-14054-97996,Overdue,false,,,,,thegridgoodwill,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,50.00,USAV1258,20-14054-97996,,,,,,,,,,false,50.00,50.00,entity_level,true,0.00,0.0,0.00,0.000,,,82.53,82.53,32.53,S&H,,
2026-01-07,5623409000001111244,07-14073-43530,07-14073-43530,1,false,,,,,presentingnewrealities,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,49.99,USAV1213,07-14073-43530,,,,,,,,,,false,49.99,49.99,entity_level,true,0.00,0.0,0.00,0.000,,,59.71,59.71,9.72,S&H,,
2026-01-07,5623409000001111281,11-14067-67929,11-14067-67929,Overdue,false,,,,,dmw-buy-sell-trade,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,79.95,USAV1274,11-14067-67929,,,,,,,,,,false,79.95,79.95,entity_level,true,0.00,0.0,0.00,0.000,,,79.95,79.95,0.00,S&H,,
2026-01-07,5623409000001111334,12-14066-42801,12-14066-42801,Overdue,false,,,,,dmw-buy-sell-trade,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,79.95,USAV1374,12-14066-42801,,,,,,,,,,false,79.95,79.95,entity_level,true,0.00,0.0,0.00,0.000,,,79.95,79.95,0.00,S&H,,
2026-01-07,5623409000001111403,23-14050-92122,23-14050-92122,Overdue,false,,,,,aj_valleydeals,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,98.00,USAV1207,23-14050-92122,,,,,,,,,,false,98.00,98.00,entity_level,true,0.00,0.0,0.00,0.000,,,98.00,98.00,0.00,S&H,,
2026-01-07,5623409000001111403,23-14050-92122,23-14050-92122,Overdue,false,,,,,aj_valleydeals,5623409000000090078,Head Office,2026-01-07,USD,1.00,Genuine Bose Remote Control AWRCC1 for Bose Wave Music System AWRCC1 AWRCC2,5623409000000226143,[OLD]-00029,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1207,23-14050-92122,,,,,,,,,,false,0.00,98.00,entity_level,true,0.00,0.0,0.00,0.000,,,98.00,98.00,0.00,S&H,,
2026-01-07,5623409000001111482,18-14057-93948,18-14057-93948,Overdue,false,,,,,mc-225,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,79.99,USAV1260,18-14057-93948,,,,,,,,,,false,79.99,79.99,entity_level,true,0.00,0.0,0.00,0.000,,,96.00,96.00,16.01,S&H,,
2026-01-07,5623409000001111553,26-14046-59116,26-14046-59116,Overdue,false,,,,,mattmang,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,70.00,USAV1263,26-14046-59116,,,,,,,,,,false,70.00,70.00,entity_level,true,0.00,0.0,0.00,0.000,,,75.00,75.00,5.00,S&H,,
2026-01-07,5623409000001111553,26-14046-59116,26-14046-59116,Overdue,false,,,,,mattmang,5623409000000090078,Head Office,2026-01-07,USD,1.00,Genuine Bose Remote Control AWRCC2 for Bose Wave Music System AWRCC2 AWRCC1,5623409000000235279,[OLD]-01226,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,0.00,USAV1263,26-14046-59116,,,,,,,,,,false,0.00,70.00,entity_level,true,0.00,0.0,0.00,0.000,,,75.00,75.00,5.00,S&H,,
2026-01-07,5623409000001111636,20-14055-04686,20-14055-04686,Overdue,false,,,,,sharp186,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,90.00,USAV1203,20-14055-04686,,,,,,,,,,false,90.00,140.00,entity_level,true,0.00,0.0,0.00,0.000,,,140.00,140.00,0.00,S&H,,
2026-01-07,5623409000001111636,20-14055-04686,20-14055-04686,Overdue,false,,,,,sharp186,5623409000000090078,Head Office,2026-01-07,USD,1.00,"Bose Wave Music System Multi-CD Changer, Platinum White",5623409000000102917,[OLD]-00979,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,50.00,USAV1203,20-14055-04686,,,,,,,,,,false,50.00,140.00,entity_level,true,0.00,0.0,0.00,0.000,,,140.00,140.00,0.00,S&H,,
2026-01-07,5623409000001111715,01-14082-40589,01-14082-40589,Overdue,false,,,,,worldapexsales,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,85.00,USAV1270,01-14082-40589,,,,,,,,,,false,85.00,85.00,entity_level,true,0.00,0.0,0.00,0.000,,,85.00,85.00,0.00,S&H,,
2026-01-07,5623409000001111782,26-14046-73483,26-14046-73483,Overdue,false,,,,,seyfferk,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Companion 2 Series III Multimedia Speakers - for PC (with 3.5mm AUX & PC Input) Black,5623409000000102499,[OLD]-01103,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,72.00,USAV1212,26-14046-73483,,,,,,,,,,false,72.00,72.00,entity_level,true,0.00,0.0,0.00,0.000,,,84.36,84.36,12.36,S&H,,
2026-01-07,5623409000001111853,16-14060-91293,16-14060-91293,Overdue,false,,,,,harrietannajoynes,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Radio and CD Player AWRC-1P White,5623409000000102653,[OLD]-00968-W,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,150.00,USAV1191,16-14060-91293,,,,,,,,,,false,150.00,150.00,entity_level,true,0.00,0.0,0.00,0.000,,,167.94,167.94,17.94,S&H,,
2026-01-07,5623409000001111853,16-14060-91293,16-14060-91293,Overdue,false,,,,,harrietannajoynes,5623409000000090078,Head Office,2026-01-07,USD,1.00,"Bose Wave Radio/CD Remote Control for Model AWRC-1P, White",5623409000000230135,[OLD]-05012,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,0.00,USAV1191,16-14060-91293,,,,,,,,,,false,0.00,150.00,entity_level,true,0.00,0.0,0.00,0.000,,,167.94,167.94,17.94,S&H,,
2026-01-08,5623409000001111948,08-14074-85790,08-14074-85790,Overdue,false,,,,,tallgir_19,5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,79.99,USAV1235,08-14074-85790,,,,,,,,,,false,79.99,79.99,entity_level,true,0.00,0.0,0.00,0.000,,,96.52,96.52,16.53,S&H,,
2026-01-08,5623409000001111948,08-14074-85790,08-14074-85790,Overdue,false,,,,,tallgir_19,5623409000000090078,Head Office,2026-01-08,USD,1.00,Genuine Bose Remote Control AWRCC2 for Bose Wave Music System AWRCC2 AWRCC1,5623409000000235279,[OLD]-01226,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,0.00,USAV1235,08-14074-85790,,,,,,,,,,false,0.00,79.99,entity_level,true,0.00,0.0,0.00,0.000,,,96.52,96.52,16.53,S&H,,
2026-01-08,5623409000001112114,08-14077-71408,08-14077-71408,Overdue,false,,,,,waynmegil_0,5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose Wave Music System II - Platinum White,5623409000000144125,[OLD]-00092,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,77.50,USAV1271,08-14077-71408,,,,,,,,,,false,77.50,127.50,entity_level,true,0.00,0.0,0.00,0.000,,,147.50,147.50,20.00,S&H,,
2026-01-08,5623409000001112114,08-14077-71408,08-14077-71408,Overdue,false,,,,,waynmegil_0,5623409000000090078,Head Office,2026-01-08,USD,1.00,"Bose Wave Music System Multi-CD Changer, Platinum White",5623409000000102917,[OLD]-00979,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,50.00,USAV1271,08-14077-71408,,,,,,,,,,false,50.00,127.50,entity_level,true,0.00,0.0,0.00,0.000,,,147.50,147.50,20.00,S&H,,
2026-01-08,5623409000001112114,08-14077-71408,08-14077-71408,Overdue,false,,,,,waynmegil_0,5623409000000090078,Head Office,2026-01-08,USD,1.00,Genuine Bose Remote Control AWRCC2 for Bose Wave Music System AWRCC2 AWRCC1,5623409000000235279,[OLD]-01226,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,0.00,USAV1271,08-14077-71408,,,,,,,,,,false,0.00,127.50,entity_level,true,0.00,0.0,0.00,0.000,,,147.50,147.50,20.00,S&H,,
2026-01-08,5623409000001112253,59576380,59576380,Overdue,false,,,,,"Goodwill Industries of Delaware & Delaware County, Inc.",5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose Companion 2 Series II Multimedia Speaker System,5623409000000102334,[OLD]-04898,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,30.00,USAV1262,59576380,,,,5623409000000260383,TBU (7.77%),7.770000,2.33,ItemAmount,TBU,false,30.00,30.00,entity_level,true,0.00,0.0,0.00,0.000,,,46.01,46.01,13.68,S&H,,
2026-01-08,5623409000001112307,59576407,59576407,Overdue,false,,,,,"Goodwill Industries of SW Florida, Inc.",5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose Companion 2 Series II Multimedia Speaker System,5623409000000102334,[OLD]-04898,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,19.99,USAV1256,59576407,,,,5623409000001034030,TBU (9.5%),9.500000,1.90,ItemAmount,TBU,false,19.99,19.99,entity_level,true,0.00,0.0,0.00,0.000,,,50.07,50.07,28.18,S&H,,
2026-01-08,5623409000001112358,59576490,59576490,Overdue,false,,,,,Goodwill of Colorado,5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose Wave Music System IV - Platinum Silver,5623409000000102730,[OLD]-01385,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,300.00,USAV1280,59576490,,,,5623409000001035001,TBU (7.853%),7.853000,23.56,ItemAmount,TBU,false,300.00,300.00,entity_level,true,0.00,0.0,0.00,0.000,,,338.52,338.52,14.96,S&H,,
2026-01-08,5623409000001112411,59753751,59753751,Overdue,false,,,,,Goodwill of North Georgia,5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose Companion 2 Series II Multimedia Speaker System,5623409000000102334,[OLD]-04898,,,,,,Inventory Asset,,1.00,PAIR,5623409000000090078,Head Office,36.00,USAV1322,59753751,,,,5623409000000270832,TBU (8.19%),8.190000,2.95,ItemAmount,TBU,false,36.00,36.00,entity_level,true,0.00,0.0,0.00,0.000,,,54.23,54.23,15.28,S&H,,
2026-01-08,5623409000001112462,59576709,59576709,Overdue,false,,,,,"Goodwill Southern New England, Inc.",5623409000000090078,Head Office,2026-01-08,USD,1.00,Bose SoundTouch 30 Wi-Fi Music System,5623409000000103269,[OLD]-01803,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,191.00,USAV1278,59576709,,,,5623409000000933159,TBU (7.83%),7.830000,14.96,ItemAmount,TBU,false,191.00,191.00,entity_level,true,0.00,0.0,0.00,0.000,,,231.48,231.48,25.52,S&H,,
2026-01-08,5623409000001112527,59687238,59687238,Overdue,false,,,,,"Goodwill Industries - Big Bend, Inc.",5623409000000090078,Head Office,2026-01-08,USD,1.00,Acoustimass 3 Series IV Speaker System - Black,5623409000000394785,[OLD]-00880,017817231305,,0017817231305,,,Inventory Asset,,1.00,set,5623409000000090078,Head Office,12.00,USAV1239,59687238,,,,5623409000001090037,TBU (9.67%),9.670000,1.16,ItemAmount,TBU,false,12.00,12.00,entity_level,true,0.00,0.0,0.00,0.000,,,35.49,35.49,22.33,S&H,,
2026-01-07,5623409000001112675,59633309,59633309,Overdue,false,,,,,Goodwill of Greater Washington D.C. -VA,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave Radio III - Platinum White,5623409000000277286,[OLD]-05040-W,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,77.00,USAV1281,59633309,,,,5623409000000370268,TBU (8.26%),8.260000,6.36,ItemAmount,TBU,false,77.00,77.00,entity_level,true,0.00,0.0,0.00,0.000,,,106.97,106.97,23.61,S&H,,
2026-01-07,5623409000001112726,59726666,59726666,Overdue,false,,,,,Goodwill of North Georgia,5623409000000090078,Head Office,2026-01-07,USD,1.00,Factory-renewed Bose VCS-10 Center Channel Speaker - Black,5623409000000144317,[OLD]-01279,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,9.99,USAV1286,59726666,,,,5623409000000263515,TBU (9.31%),9.310000,0.93,ItemAmount,TBU,false,9.99,9.99,entity_level,true,0.00,0.0,0.00,0.000,,,26.57,26.57,15.65,S&H,,
2026-01-07,5623409000001112777,59687310,59687310,Overdue,false,,,,,Goodwill San Diego and Imperial Counties,5623409000000090078,Head Office,2026-01-07,USD,1.00,Bose Wave AM/FM Clock Radio - Model AWR1G1 - Graphite,5623409000000103335,[OLD]-00007-G,,,,,,Inventory Asset,,1.00,pcs,5623409000000090078,Head Office,50.00,USAV1227,59687310,,,,5623409000000269324,TBU (7.76%),7.760000,3.88,ItemAmount,TBU,false,50.00,50.00,entity_level,true,0.00,0.0,0.00,0.000,,,63.50,63.50,9.62,S&H,,
2026-01-07,5623409000001112848,59746024,59746024,Overdue,false,,,,,Goodwill-Easter Seals MN,5623409000000090078,Head Office,2026-01-07,USD,1.00,"Bose 731396-1100 SoundTouch 10 Wireless Speaker, Works with Alexa, Black",5623409000000234847,[OLD]-01894,,,,,,Inventory Asset,,1.00,,5623409000000090078,Head Office,52.66,USAV1228,59746024,,,,5623409000001112814,TBU (8.44%),8.440000,4.44,ItemAmount,TBU,false,52.66,135.65,entity_level,true,0.00,0.0,0.00,0.000,,,182.11,182.11,35.01,S&H,,
