po_number,po_date,po_source,vendor_name,po_zoho_id,db_po_total,zoho_po_total,shipping_amount,tax_amount,handling_amount,total_charges,bill_count,bill_id,bill_number,bill_status,bill_subtotal,bill_adjustment,bill_adjustment_desc,bill_total,total_diff,classification,notes
60596521,2026-02-16,UNKNOWN,Goodwill,5623409000001482016,68.65,68.65,0.00,0.00,0.00,0.00,1,5623409000002409064,60596521,overdue,40.99,0.00,,40.99,-27.66,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 27.66 (partial receive/billing or vendor credit)
60596355,2026-02-16,UNKNOWN,Goodwill,5623409000001476990,68.55,68.55,0.00,0.00,0.00,0.00,1,5623409000002406473,60596355,overdue,43.00,0.00,,43.00,-25.55,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 25.55 (partial receive/billing or vendor credit)
60596317,2026-02-16,UNKNOWN,Goodwill,5623409000001476968,135.98,135.98,0.00,0.00,0.00,0.00,1,5623409000002407548,60596317,overdue,94.00,0.00,,94.00,-41.98,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 41.98 (partial receive/billing or vendor credit)
19-14232-24462,2026-02-16,UNKNOWN,whitetrinity123,5623409000001474456,84.99,84.99,0.00,0.00,0.00,0.00,1,5623409000002406527,19-14232-24462,overdue,69.99,0.00,,69.99,-15.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 15.00 (partial receive/billing or vendor credit)
25-14224-30583,2026-02-16,UNKNOWN,jadavi1735,5623409000001474387,85.00,85.00,0.00,0.00,0.00,0.00,1,5623409000002409138,25-14224-30583,overdue,83.00,0.00,,83.00,-2.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 2.00 (partial receive/billing or vendor credit)
25-14221-90767,2026-02-16,UNKNOWN,circularlogicrecords,5623409000001474240,78.00,78.00,0.00,0.00,0.00,0.00,1,5623409000002404797,25-14221-90767,overdue,68.00,0.00,,68.00,-10.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 10.00 (partial receive/billing or vendor credit)
14-14236-46660,2026-02-15,UNKNOWN,elitewilloutlet,5623409000001474063,215.99,215.99,0.00,0.00,0.00,0.00,1,5623409000002402898,14-14236-46660,overdue,239.99,0.00,,239.99,24.00,OVERBILLED_LINE_DIFF,Bill total exceeds PO total by 24.00 with 0 bill adjustment (check line item quantities/rates)
60580506,2026-02-16,UNKNOWN,Goodwill,5623409000001474022,251.71,251.71,0.00,0.00,0.00,0.00,1,5623409000002403941,60580506,overdue,174.00,0.00,,174.00,-77.71,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 77.71 (partial receive/billing or vendor credit)
111-8186883-9594658,2026-02-13,UNKNOWN,ABB Logistics,5623409000001465621,296.28,296.28,0.00,0.00,0.00,0.00,1,5623409000002401954,111-8186883-9594658,overdue,338.40,0.00,,338.40,42.12,OVERBILLED_LINE_DIFF,Bill total exceeds PO total by 42.12 with 0 bill adjustment (check line item quantities/rates)
8209198767888387,2026-02-14,UNKNOWN,Shop1102923917 Store,5623409000001465504,40.57,40.57,0.00,0.00,0.00,0.00,1,5623409000002754916,8209198767888387,overdue,37.50,3.07,Shipping Fee + Tax + Handling Fee,40.57,0.00,MATCH_WITH_ADJ,"Bill total matches PO total, but has adjustment=3.07"
8209448853058387,2026-02-14,UNKNOWN,Rafford Store,5623409000001465451,1.08,1.08,0.00,0.00,0.00,0.00,1,5623409000002404648,8209448853058387,overdue,0.99,0.00,,0.99,-0.09,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 0.09 (partial receive/billing or vendor credit)
8209198767848387,2026-02-14,UNKNOWN,YISONIC Store,5623409000001465424,7.51,7.51,0.00,0.00,0.00,0.00,1,5623409000002754892,8209198767848387,overdue,6.94,0.57,Shipping Fee + Tax + Handling Fee,7.51,0.00,MATCH_WITH_ADJ,"Bill total matches PO total, but has adjustment=0.57"
8209448853018387,2026-02-14,UNKNOWN,Futo Tech Store,5623409000001465371,8.76,8.76,0.00,0.00,0.00,0.00,1,5623409000002407405,8209448853018387,overdue,7.99,0.00,,7.99,-0.77,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 0.77 (partial receive/billing or vendor credit)
8209198767828387,2026-02-14,UNKNOWN,Shop1104344393 Store,5623409000001465318,12.95,12.95,0.00,0.00,0.00,0.00,1,5623409000002408039,8209198767828387,overdue,11.97,0.00,,11.97,-0.98,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 0.98 (partial receive/billing or vendor credit)
8209198767868387,2026-02-14,UNKNOWN,Vbestlife Homy Tool Store,5623409000001465252,40.52,40.52,0.00,0.00,0.00,0.00,1,5623409000002403752,8209198767868387,overdue,37.80,0.00,,37.80,-2.72,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 2.72 (partial receive/billing or vendor credit)
8209643511698387,2026-02-13,UNKNOWN,Cruel Summer Store,5623409000001465199,4.42,4.42,0.00,0.00,0.00,0.00,1,5623409000002404522,8209643511698387,overdue,4.10,0.00,,4.10,-0.32,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 0.32 (partial receive/billing or vendor credit)
8209198767908387,2026-02-14,UNKNOWN,友谊旗舰店 Store,5623409000001465133,107.40,107.40,0.00,0.00,0.00,0.00,1,5623409000002402833,8209198767908387,overdue,100.20,0.00,,100.20,-7.20,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 7.20 (partial receive/billing or vendor credit)
8209448853038387,2026-02-14,UNKNOWN,YISONIC Store,5623409000001465080,7.75,7.75,0.00,0.00,0.00,0.00,1,5623409000002402879,8209448853038387,overdue,7.19,0.00,,7.19,-0.56,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 0.56 (partial receive/billing or vendor credit)
8209643511738387,2026-02-13,UNKNOWN,Anordsem Official Store,5623409000001465014,9.59,9.59,0.00,0.00,0.00,0.00,1,5623409000002406299,8209643511738387,overdue,9.10,0.00,,9.10,-0.49,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 0.49 (partial receive/billing or vendor credit)
60557381,2026-02-15,UNKNOWN,Goodwill,5623409000001458961,27.36,27.36,0.00,0.00,0.00,0.00,1,5623409000002407446,60557381,overdue,10.00,0.00,,10.00,-17.36,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 17.36 (partial receive/billing or vendor credit)
60557373,2026-02-15,UNKNOWN,Goodwill,5623409000001458947,54.39,54.39,0.00,0.00,0.00,0.00,1,5623409000002402932,60557373,overdue,24.00,0.00,,24.00,-30.39,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 30.39 (partial receive/billing or vendor credit)
60544824,2026-02-14,UNKNOWN,Goodwill,5623409000001458925,253.18,253.18,0.00,0.00,0.00,0.00,1,5623409000002423091,60544824,overdue,221.00,0.00,,221.00,-32.18,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 32.18 (partial receive/billing or vendor credit)
21-14220-80341,2026-02-14,UNKNOWN,salin1969,5623409000001458623,68.05,68.05,0.00,0.00,0.00,0.00,1,5623409000002402779,21-14220-80341,overdue,51.00,0.00,,51.00,-17.05,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 17.05 (partial receive/billing or vendor credit)
03-14246-48616,2026-02-14,UNKNOWN,pnwvintagesales,5623409000001458587,83.94,83.94,0.00,0.00,0.00,0.00,1,5623409000002407347,03-14246-48616,overdue,73.00,0.00,,73.00,-10.94,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 10.94 (partial receive/billing or vendor credit)
20-14222-17681,2026-02-14,UNKNOWN,alst_7319,5623409000001458518,48.99,48.99,0.00,0.00,0.00,0.00,1,5623409000002408009,20-14222-17681,overdue,40.00,0.00,,40.00,-8.99,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 8.99 (partial receive/billing or vendor credit)
05-14244-07959,2026-02-14,UNKNOWN,fremontholdings,5623409000001458449,343.00,343.00,0.00,0.00,0.00,0.00,1,5623409000002402802,05-14244-07959,overdue,325.00,0.00,,325.00,-18.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 18.00 (partial receive/billing or vendor credit)
24-14228-91554,2026-02-13,UNKNOWN,luxurys4lessmonies,5623409000001458347,442.24,442.24,0.00,0.00,0.00,0.00,1,5623409000002404463,24-14228-91554,overdue,425.00,0.00,,425.00,-17.24,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 17.24 (partial receive/billing or vendor credit)
25-14212-56156,2026-02-13,UNKNOWN,soundream,5623409000001458211,982.77,982.77,0.00,0.00,0.00,0.00,1,5623409000002404482,25-14212-56156,overdue,1076.37,0.00,,1076.37,93.60,OVERBILLED_LINE_DIFF,Bill total exceeds PO total by 93.60 with 0 bill adjustment (check line item quantities/rates)
01-14247-14603,2026-02-13,UNKNOWN,pabe0711,5623409000001458091,476.00,476.00,0.00,0.00,0.00,0.00,1,5623409000002403650,01-14247-14603,overdue,456.00,0.00,,456.00,-20.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 20.00 (partial receive/billing or vendor credit)
08-14235-78133,2026-02-13,UNKNOWN,nericw,5623409000001456154,250.00,250.00,0.00,0.00,0.00,0.00,1,5623409000002403675,08-14235-78133,overdue,168.00,0.00,,168.00,-82.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 82.00 (partial receive/billing or vendor credit)
16-14223-98980,2026-02-13,UNKNOWN,andrew-cole,5623409000001456028,37.56,37.56,0.00,0.00,0.00,0.00,1,5623409000002406269,16-14223-98980,overdue,29.99,0.00,,29.99,-7.57,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 7.57 (partial receive/billing or vendor credit)
47109809,2026-02-12,UNKNOWN,ULINE,5623409000001447090,1210.36,1210.36,0.00,0.00,0.00,0.00,1,5623409000002402460,47109809,overdue,1093.15,0.00,,1093.15,-117.21,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 117.21 (partial receive/billing or vendor credit)
60515014,2026-02-12,UNKNOWN,Goodwill,5623409000001447001,41.47,41.47,0.00,0.00,0.00,0.00,1,5623409000002407111,60515014,overdue,38.48,0.00,,38.48,-2.99,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 2.99 (partial receive/billing or vendor credit)
60514079,2026-02-12,UNKNOWN,Goodwill,5623409000001442442,223.94,223.94,0.00,0.00,0.00,0.00,1,5623409000002407134,60514079,overdue,143.88,0.00,,143.88,-80.06,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 80.06 (partial receive/billing or vendor credit)
60513970,2026-02-12,UNKNOWN,Goodwill,5623409000001444282,259.05,259.05,0.00,0.00,0.00,0.00,1,5623409000002406148,60513970,overdue,228.00,0.00,,228.00,-31.05,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 31.05 (partial receive/billing or vendor credit)
60512740,2026-02-12,UNKNOWN,Goodwill,5623409000001444266,348.93,348.93,0.00,0.00,0.00,0.00,1,5623409000002404373,60512740,overdue,303.00,0.00,,303.00,-45.93,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 45.93 (partial receive/billing or vendor credit)
26-14206-08107,2026-02-12,UNKNOWN,coditrans08,5623409000001444203,39.00,39.00,0.00,0.00,0.00,0.00,1,5623409000002402581,26-14206-08107,overdue,32.00,0.00,,32.00,-7.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 7.00 (partial receive/billing or vendor credit)
01-14242-29652,2026-02-12,UNKNOWN,electro-store4u,5623409000001444148,193.70,193.70,0.00,0.00,0.00,0.00,1,5623409000002403556,01-14242-29652,overdue,215.00,0.00,,215.00,21.30,OVERBILLED_LINE_DIFF,Bill total exceeds PO total by 21.30 with 0 bill adjustment (check line item quantities/rates)
09-14229-78818,2026-02-12,UNKNOWN,alva6651,5623409000001444038,45.19,45.19,0.00,0.00,0.00,0.00,1,5623409000002404407,09-14229-78818,overdue,38.00,0.00,,38.00,-7.19,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 7.19 (partial receive/billing or vendor credit)
19-14215-62311,2026-02-12,UNKNOWN,fisher_flips,5623409000001443181,33.94,33.94,0.00,0.00,0.00,0.00,1,5623409000002402621,19-14215-62311,overdue,24.97,0.00,,24.97,-8.97,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 8.97 (partial receive/billing or vendor credit)
21-14212-38549,2026-02-12,UNKNOWN,alha5052,5623409000001443112,83.29,83.29,0.00,0.00,0.00,0.00,1,5623409000002403594,21-14212-38549,overdue,72.00,0.00,,72.00,-11.29,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 11.29 (partial receive/billing or vendor credit)
25-14207-03539,2026-02-12,UNKNOWN,jem_pickers,5623409000001443041,81.47,81.47,0.00,0.00,0.00,0.00,1,5623409000002401916,25-14207-03539,overdue,76.66,0.00,,76.66,-4.81,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 4.81 (partial receive/billing or vendor credit)
25-14205-49945,2026-02-12,UNKNOWN,247flips,5623409000001436963,399.99,399.99,0.00,0.00,0.00,0.00,1,5623409000002407265,25-14205-49945,overdue,365.00,0.00,,365.00,-34.99,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 34.99 (partial receive/billing or vendor credit)
60442895,2026-02-09,UNKNOWN,Goodwill,5623409000001436712,209.10,209.10,0.00,0.00,0.00,0.00,1,5623409000002403115,60442895,overdue,178.60,0.00,,178.60,-30.50,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 30.50 (partial receive/billing or vendor credit)
60492218,2026-02-11,UNKNOWN,Goodwill,5623409000001436015,59.41,59.41,0.00,0.00,0.00,0.00,1,5623409000002402309,60492218,overdue,37.99,0.00,,37.99,-21.42,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 21.42 (partial receive/billing or vendor credit)
60492000,2026-02-11,UNKNOWN,Goodwill,5623409000001436001,76.37,76.37,0.00,0.00,0.00,0.00,1,5623409000002403361,60492000,overdue,47.26,0.00,,47.26,-29.11,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 29.11 (partial receive/billing or vendor credit)
60491908,2026-02-11,UNKNOWN,Goodwill,5623409000001435795,225.98,225.98,0.00,0.00,0.00,0.00,1,5623409000002399928,60491908,overdue,201.00,0.00,,201.00,-24.98,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 24.98 (partial receive/billing or vendor credit)
60491503,2026-02-11,UNKNOWN,Goodwill,5623409000001435779,41.93,41.93,0.00,0.00,0.00,0.00,1,5623409000002400960,60491503,overdue,24.00,0.00,,24.00,-17.93,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 17.93 (partial receive/billing or vendor credit)
60557387,2026-02-15,UNKNOWN,Goodwill,5623409000001435752,111.93,111.93,0.00,0.00,0.00,0.00,1,5623409000002402966,60557387,overdue,103.86,0.00,,103.86,-8.07,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 8.07 (partial receive/billing or vendor credit)
60491297,2026-02-11,UNKNOWN,Goodwill,5623409000001435730,53.29,53.29,0.00,0.00,0.00,0.00,1,5623409000002400979,60491297,overdue,36.00,0.00,,36.00,-17.29,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 17.29 (partial receive/billing or vendor credit)
60491071,2026-02-11,UNKNOWN,Goodwill,5623409000001435716,145.64,145.64,0.00,0.00,0.00,0.00,1,5623409000002400998,60491071,overdue,121.00,0.00,,121.00,-24.64,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 24.64 (partial receive/billing or vendor credit)
PO-WARRANTY-DELTA-26021,2026-02-11,UNKNOWN,EcoFlow US,5623409000001435580,0.00,0.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
26-14202-90456,2026-02-11,UNKNOWN,gugli-2951,5623409000001435483,74.85,74.85,0.00,0.00,0.00,0.00,1,5623409000002402364,26-14202-90456,overdue,59.00,0.00,,59.00,-15.85,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 15.85 (partial receive/billing or vendor credit)
15-14217-13501,2026-02-11,UNKNOWN,hannishops,5623409000001435414,85.00,85.00,0.00,0.00,0.00,0.00,1,5623409000002401652,15-14217-13501,overdue,66.70,0.00,,66.70,-18.30,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 18.30 (partial receive/billing or vendor credit)
19-14211-92840,2026-02-11,UNKNOWN,totr1863,5623409000001435375,329.00,329.00,0.00,0.00,0.00,0.00,0,,,UNBILLED,0.00,0.00,,0.00,0.00,UNBILLED,PO has no linked bills in Zoho
11-14222-83401,2026-02-11,UNKNOWN,centervilleantiques,5623409000001435249,82.10,82.10,0.00,0.00,0.00,0.00,1,5623409000002402383,11-14222-83401,overdue,32.00,0.00,,32.00,-50.10,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 50.10 (partial receive/billing or vendor credit)
27-14200-22242,2026-02-11,UNKNOWN,carpe.diem.goods,5623409000001435180,84.65,84.65,0.00,0.00,0.00,0.00,1,5623409000002403417,27-14200-22242,overdue,67.00,0.00,,67.00,-17.65,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 17.65 (partial receive/billing or vendor credit)
09-14225-51242,2026-02-11,UNKNOWN,unafurtivalagrima,5623409000001435111,84.95,84.95,0.00,0.00,0.00,0.00,1,5623409000002406033,09-14225-51242,overdue,70.00,0.00,,70.00,-14.95,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 14.95 (partial receive/billing or vendor credit)
25-14202-80848,2026-02-11,UNKNOWN,faithfarmboyntonbeach,5623409000001435042,219.50,219.50,0.00,0.00,0.00,0.00,1,5623409000002401709,25-14202-80848,overdue,192.50,0.00,,192.50,-27.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 27.00 (partial receive/billing or vendor credit)
08-14226-63539,2026-02-11,UNKNOWN,consmil47,5623409000001434934,69.79,69.79,0.00,0.00,0.00,0.00,1,5623409000002404255,08-14226-63539,overdue,34.79,0.00,,34.79,-35.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 35.00 (partial receive/billing or vendor credit)
26-14199-92228,2026-02-11,UNKNOWN,avfdes_39,5623409000001434626,65.99,65.99,0.00,0.00,0.00,0.00,1,5623409000002403504,26-14199-92228,overdue,55.99,0.00,,55.99,-10.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 10.00 (partial receive/billing or vendor credit)
15-14215-58642,2026-02-11,UNKNOWN,99_needful_things,5623409000001434557,47.75,47.75,0.00,0.00,0.00,0.00,1,5623409000002401763,15-14215-58642,overdue,20.25,0.00,,20.25,-27.50,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 27.50 (partial receive/billing or vendor credit)
26-14199-55654,2026-02-11,UNKNOWN,outofthebox-2,5623409000001434518,60.00,60.00,0.00,0.00,0.00,0.00,1,5623409000002402435,26-14199-55654,overdue,50.00,0.00,,50.00,-10.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 10.00 (partial receive/billing or vendor credit)
60469960,2026-02-11,UNKNOWN,Goodwill,5623409000001434490,34.77,34.77,0.00,0.00,0.00,0.00,1,5623409000002407067,60469960,overdue,9.99,0.00,,9.99,-24.78,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 24.78 (partial receive/billing or vendor credit)
60469945,2026-02-11,UNKNOWN,Goodwill,5623409000001434476,56.81,56.81,0.00,0.00,0.00,0.00,1,5623409000002401786,60469945,overdue,43.55,0.00,,43.55,-13.26,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 13.26 (partial receive/billing or vendor credit)
60469922,2026-02-10,UNKNOWN,Goodwill,5623409000001434462,395.00,395.00,0.00,0.00,0.00,0.00,1,5623409000002400864,60469922,overdue,301.00,0.00,,301.00,-94.00,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 94.00 (partial receive/billing or vendor credit)
60469894,2026-02-10,UNKNOWN,Goodwill,5623409000001434419,96.15,96.15,0.00,0.00,0.00,0.00,1,5623409000002401518,60469894,overdue,50.00,0.00,,50.00,-46.15,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 46.15 (partial receive/billing or vendor credit)
60469878,2026-02-10,UNKNOWN,Goodwill,5623409000001434405,62.51,62.51,0.00,0.00,0.00,0.00,1,5623409000002404060,60469878,overdue,8.99,0.00,,8.99,-53.52,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 53.52 (partial receive/billing or vendor credit)
60469860,2026-02-10,UNKNOWN,Goodwill,5623409000001434391,45.92,45.92,0.00,0.00,0.00,0.00,1,5623409000002403190,60469860,overdue,29.00,0.00,,29.00,-16.92,UNDERBILLED_PARTIAL,Bill total is lower than PO total by 16.92 (partial receive/billing or vendor credit)
